"ID"	"Hera_1"	"Wolverine_1"	"Ginger_2"	"JarJarBinks_3"	"Goose_4"	"Padme_5"	"Korra_6"	"Padme_6"	"Ginger_7"	"Hera_7"	"Iris_7"	"Padme_7"	"Charles_9"	"Franc_9"	"Grogu_9"	"Henry_9"	"Ivy_9"	"Korra_9"	"Buddy_11"	"Hamlet_11"	"Hera_11"	"JarJarBinks_11"	"Joans_11"	"Padme_11"	"Ginger_14"	"Hera_14"	"Iris_14"	"JarJarBinks_14"	"Kubo_14"	"Wolverine_14"	"JarJarBinks_15"	"Kubo_15"	"Buddy_17"	"Iris_17"	"Ivy_17"	"Kubo_17"	"Lambchop_17"	"Padme_17"	"Wolverine_17"	"Buddy_18"	"Ginger_18"	"Hamlet_18"	"Hera_18"	"Iris_18"	"Ivy_18"	"JarJarBinks_18"	"Kubo_18"	"Lambchop_18"	"Wolverine_18"	"Franc_19"	"Ivy_19"	"Ophelia_19"	"Wolverine_19"	"Ginger_20"	"Goose_20"	"Hamlet_20"	"Hera_20"	"Iris_20"	"Korra_20"	"Ophelia_20"	"Buddy_21"	"Hamlet_21"	"JarJarBinks_21"	"Joans_21"	"Korra_21"	"Kubo_21"	"Franc_22"	"Goose_22"	"Grogu_22"	"Hamlet_22"	"Henry_22"	"Hera_22"	"Iris_22"	"Joans_22"	"Kubo_22"	"Marshmallow_22"	"Hamlet_23"	"Iris_23"	"Korra_23"	"Franc_24"	"Ginger_24"	"Henry_24"	"Hera_24"	"Ivy_24"	"Kubo_24"	"Marshmallow_24"	"Ophelia_24"	"Wolverine_24"	"Henry_25"	"Kubo_25"	"Ginger_29"	"Henry_29"	"JarJarBinks_29"	"Joans_29"	"Korra_29"	"Kubo_30"	"Hamlet_31"	"JarJarBinks_32"	"Ginger_36"	"Grogu_36"	"Henry_36"	"Franc_37"	"Goose_37"	"Grogu_37"	"Hera_37"	"Kubo_37"	"Lambchop_37"	"Ophelia_37"	"Wolverine_37"	"Grogu_41"	"Hamlet_41"	"Hera_41"	"Joans_41"	"Ginger_42"	"Goose_42"	"Grogu_42"	"Henry_42"	"Ivy_42"	"Lambchop_42"	"Ophelia_43"	"Buddy_44"	"Franc_44"	"Ginger_44"	"Goose_44"	"Iris_44"	"Ivy_44"	"Joans_44"	"Lambchop_44"	"Marshmallow_44"	"Buddy_45"	"Franc_45"	"Grogu_45"	"Hamlet_45"	"Henry_45"	"Hera_45"	"Ivy_45"	"JarJarBinks_45"	"Joans_45"	"Korra_45"	"Marshmallow_45"	"Ophelia_45"	"Buddy_46"	"Charles_46"	"Goose_46"	"Hamlet_46"	"Iris_46"	"Ivy_46"	"Joans_46"	"Lambchop_46"	"Marshmallow_46"	"Franc_47"	"Ginger_47"	"Ivy_47"	"Marshmallow_47"	"Buddy_48"	"Charles_48"	"Franc_48"	"Grogu_48"	"Hamlet_48"	"Hera_48"	"Iris_48"	"Ivy_48"	"JarJarBinks_48"	"Joans_48"	"Korra_48"	"Kubo_48"	"Lambchop_48"	"Marshmallow_48"	"Ophelia_48"	"Wolverine_48"	"Charles_49"	"Franc_49"	"Ginger_49"	"Henry_49"	"Iris_49"	"Ivy_49"	"JarJarBinks_49"	"Joans_49"	"Kubo_49"	"Marshmallow_49"	"Ophelia_49"	"Wolverine_49"	"Buddy_50"	"Charles_50"	"Franc_50"	"Ginger_50"	"Grogu_50"	"Ivy_50"	"JarJarBinks_50"	"Joans_50"	"Korra_50"	"Kubo_50"	"Lambchop_50"	"Ophelia_50"	"Wolverine_50"	"Charles_51"	"Franc_51"	"Joans_51"	"Lambchop_51"	"Buddy_52"	"Charles_52"	"Ginger_52"	"Goose_52"	"Grogu_52"	"JarJarBinks_52"	"Kubo_52"	"Marshmallow_52"	"Franc_53"	"Hera_53"	"Kubo_53"	"Marshmallow_53"	"Charles_55"	"Ginger_55"	"Iris_55"	"Ivy_55"	"Lambchop_55"	"Ophelia_55"	"Buddy_56"	"Franc_56"	"Grogu_56"	"Joans_56"	"Buddy_57"	"Joans_57"	"Ophelia_57"	"Wolverine_57"	"Ginger_58"	"Goose_58"	"Wolverine_58"	"Goose_59"	"Hamlet_59"	"Henry_59"	"Iris_59"	"Ophelia_59"	"Iris_60"	"Joans_60"	"Marshmallow_60"	"Wolverine_60"	"Joans_62"	"Henry_66"	"Hera_67"	"Ivy_67"	"Franc_68"	"JarJarBinks_68"
"njc70"	0	0.07	0	0.02	0	0.49	0.01	0.62	0	0	0.16	1.18	0.24	0	0.09	0.01	0.13	0	0.07	0	0	0.02	0.02	0.38	0	0	1.98	0.04	0	0.87	0	0	0.18	0.49	0.04	0.02	0	0.09	0	0	0	0	0	0.67	0.22	0.02	0.02	0	0.02	0.24	0.07	0	1.04	0	0	0	0	0.62	0.02	0	0	0.02	0	0	0	0	0.04	0	0	0.02	0	0	0.31	0	0.04	0	0	0.02	0	0.49	0	0	0	0.09	0	0.02	0	0.04	0	0	0	0.02	0	0.02	0	0	0	0.07	0	0	0	0.27	0	0	0	0.18	0	0.02	0.07	0	0.02	0.02	0	0.02	0	0	0	4.07	0.04	0.02	0.04	0.38	0	0	0.87	0	0.02	0.04	0	0	0.02	0	0.02	0	0.07	0.13	0	0	0	0	0.02	0.02	0	0	0	0.87	0	0.02	0.07	0	0.16	0	0.09	0	0	0.76	0.09	0	0.02	0.07	0.64	0.6	0.09	0	0	0.29	0	0	0.04	0.09	0.16	0.04	0	0	0.11	0.36	0.02	0.02	0.04	0	0	0.04	0.02	0.07	0	0	0	0	0.02	0.04	0	0.18	0	0.02	0.02	0.07	0.09	0.02	0.02	0.04	0.18	0	0	0	0.02	0.09	0	0.02	0	0.09	0	0.04	0	0.33	0.04	0	0.02	0	0.04	0	0.04	0	0	0.04	0.07	0	0	0.02	0.02	0.02	0.02	0.18	0	1.53	0.02	0	0.04	0	0.09	0	0.07	0.02	0.11
"njc71"	33.02	39.33	9.74	16.4	9.01	8.6	9.5	9.38	13.72	30.15	15.11	10.29	30.2	13.3	11.02	18.7	10.58	18.05	22.64	24.16	38.34	14.16	22.44	37.98	34.66	39.8	23.17	14.9	7.02	29.29	25.14	30.84	14.6	25.35	11.39	30.3	16.64	2.23	51.6	24.83	22.62	18.21	14.34	22.09	13.23	13.34	28.69	15.71	43.44	18.67	15.47	19.6	33.61	12.41	16.18	10.05	9.04	38.19	8.63	15.08	16.84	22.3	11.69	38.76	14.07	20.16	12.96	17.79	1.31	6.7	12.61	13.18	43.18	22.82	23.3	17.58	17.77	24.43	13.56	16.54	17.19	19.31	15.16	13.15	17.72	1.93	25.67	61.74	19.56	9.38	27.49	26.44	23.04	20.36	22.87	8.79	21.8	9.81	21.25	0.76	14.34	17.24	10.16	0.44	13.3	37.11	8.18	8.68	38.18	0.98	16.15	26.52	7.75	13.41	10.58	3.13	21.49	12.52	11.34	24.24	9.29	9.44	27.67	12.73	30.28	14.55	10	12.39	9.2	16.58	13.32	21.05	10.03	25.74	7.87	10.17	7.77	11.11	15.43	2.56	23.65	8.51	10.88	4.87	13.76	24.67	25.28	14.09	19	10.16	17.04	24.98	27.01	8.74	5.96	26.34	12.9	1.22	11.8	10.62	24.48	18.43	11.45	8.18	17.99	15.87	13.76	10.36	8.85	31.55	16.35	9.48	24.43	25.18	23.28	31.82	8.87	11.36	19.43	12.87	7.28	25.05	5.47	22.55	25.17	29.3	4.83	26.58	9.02	12.27	15.21	12.84	18.07	6.01	36.28	15.32	18.91	6.76	23.58	19.98	7.94	25.34	16.96	2.58	13.47	12.74	12.25	23.78	18.74	13.08	1.67	5.16	23.23	25.02	8.19	14.69	15.6	9.3	13.49	2.82	27.72	12.29	10.54	22.04	25.13	17.82	12.54	45.31	10.62	18.3	15.34	14.23	9.55	16.21	23.18	6.68	33.56	17.63	13.98	26.48	20.76	16	12.15
"njc72"	0	0	0	0	0.22	0.13	0	0.02	0	0	0	0.07	0.93	0	0	0.03	0	0	0.07	0	0	0	0	0.04	0.04	0	0	0	0	0	0	0	0	0	0	0	0.96	0.02	0	0	0.02	0	0	0	0	0	0	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0.07	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0.36	0	0	0	0	0	0
"njc73"	0	0	0	0	0.22	0.13	0	0.02	0	0	0	0.07	0.93	0	0	0.03	0	0	0.07	0	0	0	0	0.04	0.04	0	0	0	0	0	0	0	0	0	0	0	0.96	0.02	0	0	0.02	0	0	0	0	0	0	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0.07	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0.36	0	0	0	0	0	0
"njc74"	0	0	0	0	0.22	0.13	0	0.02	0	0	0	0.07	0.93	0	0	0.03	0	0	0.07	0	0	0	0	0.04	0.04	0	0	0	0	0	0	0	0	0	0	0	0.96	0.02	0	0	0.02	0	0	0	0	0	0	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0.07	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0.36	0	0	0	0	0	0
"njc75"	0	0	0	0	0.22	0.13	0	0.02	0	0	0	0.07	0.93	0	0	0.03	0	0	0.07	0	0	0	0	0.04	0.04	0	0	0	0	0	0	0	0	0	0	0	0.96	0.02	0	0	0.02	0	0	0	0	0	0	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0.07	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0.36	0	0	0	0	0	0
"njc76"	0	0	0	0	0	0	0.06	0	0	0.02	0.01	0	0	0	0.02	0	0	0.02	0	0	0.04	0.02	0	0	0	0	0	0.04	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0.02	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0.02	0.01	0.02	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0.02	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0.04	0	0	0.02	0	0.02	0	0	0.04	0	0.02	0	0.02	0	0	0	0	0	0	0.02	0	0	0	0.02	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0.02	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0.02	0	0
"njc77"	0.38	2.38	0.07	0.16	2.68	1.62	2.35	3.12	0.19	0.36	0.84	4.45	2.29	0.2	1.11	0.7	5.67	0.93	0.56	1.47	0.91	3.05	0.04	2.14	0.31	0.64	28.12	5.4	1.24	9.2	3.18	1.53	2.89	5.29	0.22	0.51	2.34	0.25	0.42	0	0.44	0.62	0.6	7.07	10.62	0.11	1.07	2.38	0.89	0.44	4.94	1.4	5.22	0.8	0.07	0.47	0.67	2.29	0.6	1.45	1.16	0.78	0.07	0.36	0.29	0.98	0.49	0.07	0.16	0.87	0.58	0.07	0.96	0.76	0.38	0.13	1.18	0.31	0.22	0.98	0.13	0.96	0.93	3.65	0.36	0.53	3.11	0.67	1.2	0.71	0.07	1.4	0.07	0.42	0.02	2.14	0.93	0.61	0.56	0.27	1.07	1.36	0.2	0.13	1.91	1.98	0.2	2.29	3.44	0.07	1.22	1.31	0.41	0.62	0.29	0.07	1.02	11.29	0.36	2.14	1.36	2.59	0.53	0.76	3.45	0.43	0.18	0.36	0.2	0.09	0.53	1.98	3.47	0.11	6.76	1.05	0.98	0	0.33	0.24	2.18	0.69	0.31	0.27	1.16	3.51	1.13	0.11	0.44	0.07	0.53	0.11	1.27	0.2	0.31	5.32	0.56	0.13	2.82	2.71	2.73	1.2	0.13	0.31	0.18	2.33	0.16	0.31	8.45	1.73	1.07	0.38	0.27	0.16	0.49	0.89	0.73	0.24	1.29	0.24	8.21	1.67	2.02	0.87	0.09	0.18	0.13	0.22	0.22	0.18	0.16	1.71	0.45	1.42	0.6	1.87	1.51	0.16	0.24	0.62	3.11	0.09	0.09	0.24	0.2	0.6	0.51	0.2	2.25	2.49	0.16	8.56	0.57	1.22	1.36	0.84	2.83	0.24	1.71	0.38	0.29	0.33	0	4.49	0.71	0.18	0.71	0.84	0.16	3.25	0.16	1.22	2.45	8.58	0.09	0.2	3.05	0.11	3.69	1.42	3.18	0.31	0.82
"njc78"	0	0	0	0	2.73	0.09	0.04	0.07	0	0.04	0	0	0.13	0	0	0.01	0	0.02	0.02	0	0	0	0.02	0.51	0	0	0	0.04	0.04	0	0.02	0	0	0	0	0	0.02	0.71	0.02	0	0.09	0	0	0	0.07	0	0.02	0.04	0	0	0.13	0.02	0	0.2	0.02	0	0	0	0	0	0.02	0	0	0.11	0.04	0	0	0	0	0	0	0.04	0	0	0.02	0	0.02	0	0	0	0	0.07	0.02	0.27	0.02	0.02	0.02	0	0	0	0	0.02	0	0.02	0	0.07	0	0.02	0.04	0	0	0	0	0	0	0.02	0	0	0	0	0.01	0	0	0	0	0	0	0.02	0	0	0	0.07	0	0.02	0.02	0	0.02	0.02	0	0.02	0	0.02	0	0.02	0.02	0	0	0	0.02	0	0	0	0	0	0.02	0	0	0	0.13	0.07	0	0.02	0.04	0	0.02	0.02	0	0	0.02	0	0	0.04	0	0.02	0.02	0	0	0	0	0.02	16.1	0	0	0	0	0	0	0.09	0.02	0.04	0	0	0.02	0.04	0	0	0	0	0	0	0	0.02	0.27	0	0	0.18	0	0	0.11	0	0.02	0	0.07	0	0	0	0	0	0.02	0	0	0.13	0.02	0	0.02	0.02	0.02	0.02	0.02	0	0	0	0	0	0	0.02	0.16	0.02	0	0	0.09	0	0	0.02	0	0	0.11	0.04	0.13	0.02	0	0	0
"njc79"	0	0	0	0	0	0.04	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0.02	0	0.02	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0.02	0	0	0	0	0	0.02	0	0	0	0	0.02	0	0.02	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0.02	0	0	0.02	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0.02	0	0.04	0	0	0	0	0	0	0	0.02	0	0	0	0.02	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0.02	0	0	0	0	0	0	0.02	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0.04	0	0	0.02	0	0	0	0	0	0	0
"njc80"	0.13	0.93	0.27	0.11	0	1.82	1.93	3.59	0.83	0.16	1.25	4.85	1.13	0.13	0.42	0.09	3.76	3.98	0.42	0.69	0.38	1.31	0.18	1.76	0.71	0.42	9.38	3.69	0.62	3.56	1.73	0.98	2.16	4.25	0.96	1.96	0	0.13	2.69	0	0.36	0.36	0.58	5.45	4.13	0.18	2.8	0	1.98	1.49	2.01	0.38	4.58	0.6	0.47	1.07	0.82	2.05	1.67	1.25	0.45	0.76	0.18	0	1.22	2.02	0.96	0.73	0.2	0.33	1.78	0	2.34	1.11	1.53	0.29	0.87	0.98	0.93	2.36	1.16	1.49	1.18	1.8	0.96	0.29	2.94	3	1.65	1.49	0.98	2.53	0.09	0.22	0.38	0.56	1.4	0.28	4.33	0.36	1.6	1.13	0.69	0.29	2.13	1.07	0.91	1.67	1.98	0.13	0.61	0.93	0	2.45	0.53	0.4	4.2	7.8	1.2	1.2	1.67	1.1	1.87	0.18	6.6	0.77	0.4	0.49	1.4	0.4	2.32	0.82	1.71	0.87	2.56	1.2	0.65	0.33	2.85	0.27	1.29	2.16	0.49	0.78	0.8	8.51	0.31	0.36	1.16	0.24	2.22	1.09	1.53	0.98	0.27	2.98	4.74	0.42	2.07	1.96	4.31	2.05	0.09	0.04	1.45	2.04	0.38	0.73	5.38	2.13	0.91	3.18	0.53	2.11	1.71	1.47	0.04	1.09	1.47	0.8	5.83	1.64	0.76	0.58	2.56	0.82	0.51	2.16	0.02	0.76	1.42	2.07	0.25	1.27	0.29	0.91	4.67	1.07	0.27	1.6	1.69	1	0.36	0.47	0.02	2.22	1.6	7.64	0.42	1.42	0.22	1.22	1.81	1.65	0.93	1.09	1.22	0.51	1.56	0.51	0.36	0.73	0.36	4.87	0.76	0.82	0.24	0.93	0.51	2.09	0.58	3.65	3.25	14.3	0.38	0.56	1	0.02	4.93	0.16	0.65	0.42	0.45
"njc81"	0	0	0	0	3.71	0.04	0	0.02	0	0.02	0	0.2	0.13	0	0	0	0	0.02	0.02	0	0	0	0.02	0.51	0	0	0	0.02	0	0	0	0	0	0	0	0	0.02	0.71	0.02	0	0.02	0	0	0	0	0	0	0.02	0	0	0.07	0	0	0.04	0.02	0	0	0	0	0.02	0.02	0	0	0.09	0.02	0	0	0	0	0	0	0.02	0	0.02	0	0	0	0	0	0	0	0.04	0.02	0.04	0.02	0.02	0	0	0	0	0	0.02	0	0.02	0	0	0.02	0.01	0.02	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0.04	0	0	0.02	0	0.65	0	0	0	0.01	0	0.02	0	0.02	0	0	0	0.02	0	0	0	0	0.02	0	0	0	0	0	0	0	0.02	0	0.09	0.02	0	0	0.02	0	0	0.02	0	0	0.02	0	0	0	0	0.02	0.02	0	0	0	0	0.02	16.1	0	0	0	0	0	0	0.07	0.02	0.02	0	0	0.02	0	0	0	0	0	0	0	0	0.02	0.16	0	0	0.09	0	0	0.04	0	0.02	0	0.02	0	0	0	0	0	0.02	0	0	0.07	0.02	0	0	0	0.02	0	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0.02	0	0	0	0	0	0.02	0.02	0.02	0	0	0	0
"njc82"	0	0	0	0	0.22	0.13	0	0.02	0	0	0	0.07	0.93	0	0	0.03	0	0	0.07	0	0	0	0	0.04	0.04	0	0	0	0	0	0	0	0	0	0	0	0.96	0.02	0	0	0.02	0	0	0	0	0	0	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0.07	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0.36	0	0	0	0	0	0
"njc83"	0	0.07	0	0.02	0.22	0.62	0.01	0.65	0	0	0.16	1.24	1.18	0	0.09	0.04	0.13	0	0.13	0	0	0.02	0.02	0.42	0.04	0	1.98	0.04	0	0.87	0	0	0.18	0.49	0.04	0.02	0.96	0.11	0	0	0.02	0	0	0.67	0.22	0.02	0.02	1.6	0.02	0.24	0.07	0	1.04	0	0	0	0	0.62	0.02	0	0.02	0.02	0	0.22	0	0	0.04	0	0	0.02	0	0	0.31	0	0.04	0	0	0.02	0	0.49	0	0	0	0.09	0	0.02	0	0.04	0	0	0	0.02	0	0.02	0	0	0	0.07	0	0	0	0.27	0	0	0	0.18	0	0.02	0.07	0	0.02	0.02	0.09	0.02	0	0	0	4.07	0.04	0.02	0.04	0.38	0	0	0.87	0	0.02	0.07	0	0	0.02	0	0.02	0	0.07	0.13	0	0	0	0	0.02	0.02	0	0	0	0.87	0	0.02	0.07	0	0.16	0	0.09	0	0.22	0.76	0.09	0	0.02	0.07	0.64	0.6	0.09	0.09	0	0.29	0	0	0.04	0.09	0.16	0.04	0	0	0.11	0.36	0.02	0.02	0.04	0	0	0.04	0.02	0.07	0	0	0	0	0.02	0.04	0	0.18	0	0.02	0.02	0.16	0.09	0.02	0.02	0.04	0.2	0	0	0	0.02	0.09	0	0.02	0	0.09	0	0.04	0	0.33	0.04	0.04	0.02	0	0.04	0	0.04	0.07	0	0.04	0.07	0	0.02	0.02	0.02	0.02	0.02	0.18	0	1.53	0.02	0	0.4	0	0.09	0	0.07	0.02	0.11
"njc84"	0	0	0.04	0	0.09	0.07	0	0.11	0.12	0	0	0.07	0.04	0.13	0	0.09	0.02	0	0	0	0.02	0	0	0.02	0	0	0	0	0.09	0	0	0	0	0	0.04	0	1.38	0	0	0	0	0	0	0	0	0	0	0.78	0	0	0	0	0	0	0.02	0	0	0	0.04	0	0	0	0	0	0	0	0	0.02	0	0	0.02	0	0	0	0	0	0	0	0.09	0	0	0.09	0	0	0.02	0	0	0	0.09	0	0	0.02	0	0	0	0	0	0.02	0.02	0	0	0	0.02	0	0	0	0	0.11	0	0	0	0	0	0.07	0	0	0	0	0.13	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0.02	0	0.02	0	0	0	0	0	0	0	0	0	0	0.02	0	0.02	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0.11	0	0	0	0	0	0	0	0	0	0	0	0.04	0.02	0	0	0	0	0	0	0	0	0.49	0	0.02	0	0	0	0	0	0	0	0	0.47	0	0.04	0	0	0	0	0	0	0.02	0	0.02	0	0	0.11	0	0.04
"njc85"	36.31	40.87	4.76	23.62	0.09	4.49	16.12	5.93	12.05	33.57	18.17	8	25.99	8.96	14.09	14.21	14.41	21.94	21.88	26.01	41.47	20.21	27.03	32.98	57.54	43.89	49.42	20.52	11.58	41.32	29.1	39.31	17.58	30.33	13.73	40.31	22.54	0.16	54.94	23.41	27.96	20.21	18.63	28.18	15.66	17.34	37.85	26.47	44.76	21.61	17.4	22.03	39.08	15.88	18.96	11.6	11.53	42.13	13.9	18.1	19.87	25.7	14.71	36.56	18.25	25.68	19.23	19.17	1.8	8.68	13.83	13.31	46.01	30.45	29.33	22.76	21.57	25.19	19.19	21.13	20.48	22.71	17.96	16.7	27.96	3.2	32.14	64.98	22.17	13.03	34.36	29.49	28.09	24.76	29.16	13.84	36.63	13.91	26.58	1.24	20.1	22.09	14.7	0.62	17.34	40.55	10.32	7.88	40.07	1.47	25.59	35.57	11.13	14.19	15.8	4.04	31.85	17.61	14.87	27.18	12.52	9.82	36.93	20.36	36.61	21.54	15.14	20.61	15.23	21.27	16.82	33.15	13.16	32.73	13.63	14.12	10.22	14.38	18.09	3.33	32.35	11.78	16.89	6.69	17.43	30.76	35.56	18.13	29.59	13.59	21.16	40.41	31.77	9.01	9.69	27.05	16.75	1.51	15.96	14.65	29.86	22.68	13.29	10.79	21.11	20.29	21.94	15.16	15.81	33.53	14.96	13.66	39.92	32.73	26.13	38.84	12.58	15.14	23.52	16.81	13.65	29.56	8.14	20.04	33.87	38.3	6.43	34.62	13.18	15.85	19.81	18.85	29.67	4.16	39.55	14.51	23.53	9.96	32.28	23.65	10.26	30.17	21.69	3.49	16.14	12.91	14.65	27.44	23.05	17.62	1.87	6.02	36.6	27.53	9.46	18.14	19.89	14.48	19.54	3.4	33.86	14.89	12.74	25.13	26.22	28.03	17.17	46.49	15.36	23.14	24.92	15.47	10.68	23.01	27.98	8.01	39.19	29.55	15.43	42.61	25.92	25.4	18.98
"njc86"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
